num_microbatches,micro_batch_size,seq_length,init_datetime,final_datetime,zero_grad_time,forward_backward_time,optimizer_time,data_parallel_world_size,tensor_model_parallel_world_size,tensor_model_parallel_rank,pipeline_model_parallel_world_size,pipeline_model_parallel_rank
8,2,8192,2024-12-05 21:06:38,2024-12-05 21:06:44,0.0002529621124267578,6.377622127532959,0.31421494483947754,1,2,0,4,1
8,2,8192,2024-12-05 21:06:38,2024-12-05 21:06:44,0.0003688335418701172,5.748968839645386,0.9412167072296143,1,2,1,4,3
8,2,8192,2024-12-05 21:06:38,2024-12-05 21:06:44,0.00043964385986328125,5.7496984004974365,0.9408602714538574,1,2,0,4,3
8,2,8192,2024-12-05 21:06:44,2024-12-05 21:06:51,0.00013709068298339844,6.402374267578125,0.318007230758667,1,2,1,4,1
8,2,8192,2024-12-05 21:06:44,2024-12-05 21:06:51,0.00016021728515625,6.083784580230713,0.6364362239837646,1,2,0,4,2
8,2,8192,2024-12-05 21:06:44,2024-12-05 21:06:51,0.00023746490478515625,6.083496570587158,0.636465311050415,1,2,1,4,2
8,2,8192,2024-12-05 21:06:44,2024-12-05 21:06:51,0.0001323223114013672,6.417541742324829,0.30286693572998047,1,2,0,4,0
8,2,8192,2024-12-05 21:06:44,2024-12-05 21:06:51,0.0001442432403564453,6.417252540588379,0.30292177200317383,1,2,1,4,0
8,2,8192,2024-12-05 21:06:44,2024-12-05 21:06:51,0.0005636215209960938,5.758673191070557,0.958622932434082,1,2,1,4,3
8,2,8192,2024-12-05 21:06:44,2024-12-05 21:06:51,0.00028395652770996094,6.4018213748931885,0.3179929256439209,1,2,0,4,1
8,2,8192,2024-12-05 21:06:44,2024-12-05 21:06:51,0.0004229545593261719,5.7609899044036865,0.9579486846923828,1,2,0,4,3
8,2,8192,2024-12-05 21:06:51,2024-12-05 21:06:58,0.00012063980102539062,6.43260383605957,0.3318455219268799,1,2,1,4,1
8,2,8192,2024-12-05 21:06:51,2024-12-05 21:06:58,0.00019502639770507812,6.4479734897613525,0.3159904479980469,1,2,1,4,0
8,2,8192,2024-12-05 21:06:51,2024-12-05 21:06:58,0.0001251697540283203,6.110652208328247,0.6536095142364502,1,2,0,4,2
8,2,8192,2024-12-05 21:06:51,2024-12-05 21:06:58,0.00018668174743652344,6.447339773178101,0.3167846202850342,1,2,0,4,0
8,2,8192,2024-12-05 21:06:51,2024-12-05 21:06:58,0.0001270771026611328,6.110127925872803,0.6541647911071777,1,2,1,4,2
8,2,8192,2024-12-05 21:06:51,2024-12-05 21:06:58,0.0004436969757080078,5.784674882888794,0.9770047664642334,1,2,1,4,3
8,2,8192,2024-12-05 21:06:51,2024-12-05 21:06:58,0.00038933753967285156,6.431651830673218,0.3320484161376953,1,2,0,4,1
8,2,8192,2024-12-05 21:06:51,2024-12-05 21:06:58,0.0005209445953369141,5.786062717437744,0.976661205291748,1,2,0,4,3
8,2,8192,2024-12-05 21:06:58,2024-12-05 21:07:05,0.0001277923583984375,6.445542097091675,0.3357222080230713,1,2,1,4,1
8,2,8192,2024-12-05 21:06:58,2024-12-05 21:07:05,0.00026679039001464844,6.121965408325195,0.6588666439056396,1,2,1,4,2
8,2,8192,2024-12-05 21:06:58,2024-12-05 21:07:05,0.00026917457580566406,6.443901538848877,0.3363635540008545,1,2,0,4,1
8,2,8192,2024-12-05 21:06:58,2024-12-05 21:07:05,0.0001556873321533203,6.461326360702515,0.31980347633361816,1,2,1,4,0
8,2,8192,2024-12-05 21:06:58,2024-12-05 21:07:05,0.00013685226440429688,6.459756374359131,0.32146310806274414,1,2,0,4,0
8,2,8192,2024-12-05 21:06:58,2024-12-05 21:07:05,0.00015354156494140625,6.122615098953247,0.6586289405822754,1,2,0,4,2
8,2,8192,2024-12-05 21:06:58,2024-12-05 21:07:05,0.0003364086151123047,5.79964804649353,0.9802751541137695,1,2,0,4,3
8,2,8192,2024-12-05 21:06:58,2024-12-05 21:07:05,0.00040435791015625,5.799784421920776,0.9799244403839111,1,2,1,4,3
8,2,8192,2024-12-05 21:07:05,2024-12-05 21:07:11,0.00012874603271484375,6.430110931396484,0.3373425006866455,1,2,1,4,1
8,2,8192,2024-12-05 21:07:05,2024-12-05 21:07:11,0.0008943080902099609,5.781034708023071,0.9796502590179443,1,2,1,4,3
8,2,8192,2024-12-05 21:07:05,2024-12-05 21:07:11,0.00023555755615234375,6.110998153686523,0.6560850143432617,1,2,0,4,2
8,2,8192,2024-12-05 21:07:05,2024-12-05 21:07:11,0.00014138221740722656,6.444876432418823,0.3224472999572754,1,2,1,4,0
8,2,8192,2024-12-05 21:07:05,2024-12-05 21:07:11,0.0001480579376220703,6.444370746612549,0.3228738307952881,1,2,0,4,0
8,2,8192,2024-12-05 21:07:05,2024-12-05 21:07:11,0.0001506805419921875,6.111148357391357,0.6562254428863525,1,2,1,4,2
8,2,8192,2024-12-05 21:07:05,2024-12-05 21:07:11,0.0001392364501953125,6.429687738418579,0.33754730224609375,1,2,0,4,1
8,2,8192,2024-12-05 21:07:05,2024-12-05 21:07:11,0.00033926963806152344,5.785801887512207,0.9801280498504639,1,2,0,4,3
8,2,8192,2024-12-05 21:07:11,2024-12-05 21:07:18,0.0001430511474609375,6.419058561325073,0.33535194396972656,1,2,1,4,1
8,2,8192,2024-12-05 21:07:11,2024-12-05 21:07:18,0.0001404285430908203,6.099183082580566,0.6549348831176758,1,2,1,4,2
8,2,8192,2024-12-05 21:07:11,2024-12-05 21:07:18,0.00019311904907226562,6.0991504192352295,0.6551916599273682,1,2,0,4,2
8,2,8192,2024-12-05 21:07:11,2024-12-05 21:07:18,0.0001430511474609375,6.418548107147217,0.335573673248291,1,2,0,4,1
8,2,8192,2024-12-05 21:07:11,2024-12-05 21:07:18,0.00013780593872070312,6.433942079544067,0.32041263580322266,1,2,0,4,0
8,2,8192,2024-12-05 21:07:11,2024-12-05 21:07:18,0.0001380443572998047,6.4335150718688965,0.32088589668273926,1,2,1,4,0
8,2,8192,2024-12-05 21:07:11,2024-12-05 21:07:18,0.0003292560577392578,5.776861906051636,0.976006269454956,1,2,0,4,3
8,2,8192,2024-12-05 21:07:11,2024-12-05 21:07:18,0.0003762245178222656,5.775824785232544,0.9753267765045166,1,2,1,4,3
8,2,8192,2024-12-05 21:07:18,2024-12-05 21:07:25,0.0001239776611328125,6.417634963989258,0.3391730785369873,1,2,1,4,1
8,2,8192,2024-12-05 21:07:18,2024-12-05 21:07:25,0.00013208389282226562,6.095319747924805,0.6614491939544678,1,2,1,4,2
8,2,8192,2024-12-05 21:07:18,2024-12-05 21:07:25,0.00015091896057128906,6.431458950042725,0.3250160217285156,1,2,1,4,0
8,2,8192,2024-12-05 21:07:18,2024-12-05 21:07:25,0.00015091896057128906,6.416826248168945,0.33978843688964844,1,2,0,4,1
8,2,8192,2024-12-05 21:07:18,2024-12-05 21:07:25,0.0001347064971923828,6.095581293106079,0.6611800193786621,1,2,0,4,2
8,2,8192,2024-12-05 21:07:18,2024-12-05 21:07:25,0.00014328956604003906,6.432408809661865,0.3242807388305664,1,2,0,4,0
8,2,8192,2024-12-05 21:07:18,2024-12-05 21:07:25,0.0002646446228027344,5.772678852081299,0.9831454753875732,1,2,0,4,3
8,2,8192,2024-12-05 21:07:18,2024-12-05 21:07:25,0.0008172988891601562,5.76788592338562,0.9830992221832275,1,2,1,4,3
8,2,8192,2024-12-05 21:07:25,2024-12-05 21:07:32,0.00013017654418945312,6.097083806991577,0.6530539989471436,1,2,0,4,2
8,2,8192,2024-12-05 21:07:25,2024-12-05 21:07:32,0.0001246929168701172,6.4155988693237305,0.334705114364624,1,2,1,4,1
8,2,8192,2024-12-05 21:07:25,2024-12-05 21:07:32,0.0001251697540283203,6.430002689361572,0.32024550437927246,1,2,1,4,0
8,2,8192,2024-12-05 21:07:25,2024-12-05 21:07:32,0.00013899803161621094,6.42960262298584,0.3205380439758301,1,2,0,4,0
8,2,8192,2024-12-05 21:07:25,2024-12-05 21:07:32,0.00013113021850585938,6.415247678756714,0.33490419387817383,1,2,0,4,1
8,2,8192,2024-12-05 21:07:25,2024-12-05 21:07:32,0.00012612342834472656,6.096580982208252,0.6536574363708496,1,2,1,4,2
8,2,8192,2024-12-05 21:07:25,2024-12-05 21:07:32,0.0009403228759765625,5.769500970840454,0.9758093357086182,1,2,1,4,3
8,2,8192,2024-12-05 21:07:25,2024-12-05 21:07:32,0.00018024444580078125,5.773654460906982,0.9759597778320312,1,2,0,4,3
8,2,8192,2024-12-05 21:07:32,2024-12-05 21:07:38,0.00017690658569335938,6.098608493804932,0.6566708087921143,1,2,1,4,2
8,2,8192,2024-12-05 21:07:32,2024-12-05 21:07:38,0.00014090538024902344,6.099050283432007,0.6564290523529053,1,2,0,4,2
8,2,8192,2024-12-05 21:07:32,2024-12-05 21:07:38,0.00034427642822265625,5.770874977111816,0.9813299179077148,1,2,1,4,3
8,2,8192,2024-12-05 21:07:32,2024-12-05 21:07:38,0.00014781951904296875,6.435324668884277,0.32016587257385254,1,2,0,4,0
8,2,8192,2024-12-05 21:07:32,2024-12-05 21:07:38,0.000141143798828125,6.419468402862549,0.33583807945251465,1,2,0,4,1
8,2,8192,2024-12-05 21:07:32,2024-12-05 21:07:38,0.00014519691467285156,6.420590162277222,0.33483290672302246,1,2,1,4,1
8,2,8192,2024-12-05 21:07:32,2024-12-05 21:07:38,0.00018310546875,5.77364444732666,0.981090784072876,1,2,0,4,3
8,2,8192,2024-12-05 21:07:32,2024-12-05 21:07:38,0.00013184547424316406,6.434662818908691,0.32090044021606445,1,2,1,4,0
8,2,8192,2024-12-05 21:07:38,2024-12-05 21:07:45,0.00012969970703125,6.413726329803467,0.3359107971191406,1,2,1,4,1
8,2,8192,2024-12-05 21:07:38,2024-12-05 21:07:45,0.00020074844360351562,6.4285993576049805,0.3206217288970947,1,2,1,4,0
8,2,8192,2024-12-05 21:07:38,2024-12-05 21:07:45,0.0001385211944580078,6.427408218383789,0.3223147392272949,1,2,0,4,0
8,2,8192,2024-12-05 21:07:38,2024-12-05 21:07:45,0.00013113021850585938,6.093858480453491,0.655914306640625,1,2,1,4,2
8,2,8192,2024-12-05 21:07:38,2024-12-05 21:07:45,0.0001342296600341797,6.094241619110107,0.6555383205413818,1,2,0,4,2
8,2,8192,2024-12-05 21:07:38,2024-12-05 21:07:45,0.00028967857360839844,5.769097328186035,0.9789025783538818,1,2,1,4,3
8,2,8192,2024-12-05 21:07:38,2024-12-05 21:07:45,0.0002281665802001953,5.7703399658203125,0.9788532257080078,1,2,0,4,3
8,2,8192,2024-12-05 21:07:38,2024-12-05 21:07:45,0.00013637542724609375,6.413398265838623,0.33622312545776367,1,2,0,4,1
8,2,8192,2024-12-05 21:07:45,2024-12-05 21:07:52,0.00011563301086425781,6.420310974121094,0.3352499008178711,1,2,1,4,1
8,2,8192,2024-12-05 21:07:45,2024-12-05 21:07:52,0.0001366138458251953,6.097830295562744,0.6575074195861816,1,2,1,4,2
8,2,8192,2024-12-05 21:07:45,2024-12-05 21:07:52,0.0001392364501953125,6.4195311069488525,0.3356902599334717,1,2,0,4,1
8,2,8192,2024-12-05 21:07:45,2024-12-05 21:07:52,0.00013256072998046875,6.097949743270874,0.6574206352233887,1,2,0,4,2
8,2,8192,2024-12-05 21:07:45,2024-12-05 21:07:52,0.0001289844512939453,6.434485673904419,0.32096409797668457,1,2,0,4,0
8,2,8192,2024-12-05 21:07:45,2024-12-05 21:07:52,0.0001418590545654297,6.435927629470825,0.3195927143096924,1,2,1,4,0
8,2,8192,2024-12-05 21:07:45,2024-12-05 21:07:52,0.00037598609924316406,5.775203466415405,0.9780158996582031,1,2,1,4,3
8,2,8192,2024-12-05 21:07:45,2024-12-05 21:07:52,0.000171661376953125,5.777614593505859,0.9776575565338135,1,2,0,4,3
8,2,8192,2024-12-05 21:07:52,2024-12-05 21:07:59,0.0001347064971923828,6.396526575088501,0.33554577827453613,1,2,0,4,1
8,2,8192,2024-12-05 21:07:52,2024-12-05 21:07:59,0.00011682510375976562,6.397552013397217,0.3347313404083252,1,2,1,4,1
8,2,8192,2024-12-05 21:07:52,2024-12-05 21:07:59,0.0001201629638671875,6.077232360839844,0.6550447940826416,1,2,1,4,2
8,2,8192,2024-12-05 21:07:52,2024-12-05 21:07:59,0.00013971328735351562,6.411270618438721,0.3208765983581543,1,2,0,4,0
8,2,8192,2024-12-05 21:07:52,2024-12-05 21:07:59,0.00014448165893554688,6.077386379241943,0.6547560691833496,1,2,0,4,2
8,2,8192,2024-12-05 21:07:52,2024-12-05 21:07:59,0.00014853477478027344,6.411703109741211,0.3203721046447754,1,2,1,4,0
8,2,8192,2024-12-05 21:07:52,2024-12-05 21:07:59,0.0004596710205078125,5.752223491668701,0.9772930145263672,1,2,1,4,3
8,2,8192,2024-12-05 21:07:52,2024-12-05 21:07:59,0.00029087066650390625,5.75365686416626,0.9771575927734375,1,2,0,4,3
8,2,8192,2024-12-05 21:07:59,2024-12-05 21:08:05,0.00011706352233886719,6.062837362289429,0.6566517353057861,1,2,1,4,2
8,2,8192,2024-12-05 21:07:59,2024-12-05 21:08:05,0.00012254714965820312,6.379921197891235,0.3395552635192871,1,2,1,4,1
8,2,8192,2024-12-05 21:07:59,2024-12-05 21:08:05,0.0001323223114013672,6.394798755645752,0.3246922492980957,1,2,0,4,0
8,2,8192,2024-12-05 21:07:59,2024-12-05 21:08:05,0.00014328956604003906,6.394672632217407,0.3247497081756592,1,2,1,4,0
8,2,8192,2024-12-05 21:07:59,2024-12-05 21:08:05,0.00013136863708496094,6.062203884124756,0.6572532653808594,1,2,0,4,2
8,2,8192,2024-12-05 21:07:59,2024-12-05 21:08:05,0.00012421607971191406,6.380630016326904,0.33949851989746094,1,2,0,4,1
8,2,8192,2024-12-05 21:07:59,2024-12-05 21:08:05,0.00025534629821777344,5.7401041984558105,0.9787991046905518,1,2,0,4,3
8,2,8192,2024-12-05 21:07:59,2024-12-05 21:08:05,0.0018322467803955078,5.7359631061553955,0.9792282581329346,1,2,1,4,3
8,2,8192,2024-12-05 21:08:05,2024-12-05 21:08:12,0.0002391338348388672,6.3809654712677,0.33490920066833496,1,2,0,4,1
8,2,8192,2024-12-05 21:08:05,2024-12-05 21:08:12,0.0001480579376220703,6.062625885009766,0.653484582901001,1,2,1,4,2
8,2,8192,2024-12-05 21:08:05,2024-12-05 21:08:12,0.0001308917999267578,6.381547689437866,0.3346376419067383,1,2,1,4,1
8,2,8192,2024-12-05 21:08:05,2024-12-05 21:08:12,0.00022554397583007812,5.741925477981567,0.9735751152038574,1,2,0,4,3
8,2,8192,2024-12-05 21:08:05,2024-12-05 21:08:12,0.0001633167266845703,6.062732219696045,0.65334153175354,1,2,0,4,2
8,2,8192,2024-12-05 21:08:05,2024-12-05 21:08:12,0.00013136863708496094,6.3958964347839355,0.32032275199890137,1,2,0,4,0
8,2,8192,2024-12-05 21:08:05,2024-12-05 21:08:12,0.00014352798461914062,6.397390604019165,0.31881117820739746,1,2,1,4,0
8,2,8192,2024-12-05 21:08:05,2024-12-05 21:08:12,0.0004334449768066406,5.738204479217529,0.9738414287567139,1,2,1,4,3
8,2,8192,2024-12-05 21:08:12,2024-12-05 21:08:19,0.00013327598571777344,6.378282070159912,0.3349778652191162,1,2,1,4,1
8,2,8192,2024-12-05 21:08:12,2024-12-05 21:08:19,0.00011754035949707031,6.061180591583252,0.6521222591400146,1,2,1,4,2
8,2,8192,2024-12-05 21:08:12,2024-12-05 21:08:19,0.00011348724365234375,6.3776490688323975,0.3356757164001465,1,2,0,4,1
8,2,8192,2024-12-05 21:08:12,2024-12-05 21:08:19,0.0001239776611328125,6.061545133590698,0.6517019271850586,1,2,0,4,2
8,2,8192,2024-12-05 21:08:12,2024-12-05 21:08:19,0.0001366138458251953,6.391946315765381,0.3211672306060791,1,2,0,4,0
8,2,8192,2024-12-05 21:08:12,2024-12-05 21:08:19,0.0001456737518310547,5.73998761177063,0.9730017185211182,1,2,0,4,3
8,2,8192,2024-12-05 21:08:12,2024-12-05 21:08:19,0.00014591217041015625,6.392658948898315,0.32038211822509766,1,2,1,4,0
8,2,8192,2024-12-05 21:08:12,2024-12-05 21:08:19,0.00043654441833496094,5.738342046737671,0.9721860885620117,1,2,1,4,3
8,2,8192,2024-12-05 21:08:19,2024-12-05 21:08:26,0.00021529197692871094,5.737023591995239,0.973625898361206,1,2,0,4,3
8,2,8192,2024-12-05 21:08:19,2024-12-05 21:08:26,0.00011944770812988281,6.3779683113098145,0.33327150344848633,1,2,1,4,1
8,2,8192,2024-12-05 21:08:19,2024-12-05 21:08:26,0.0001533031463623047,6.058513641357422,0.6526312828063965,1,2,0,4,2
8,2,8192,2024-12-05 21:08:19,2024-12-05 21:08:26,0.0001366138458251953,6.392261505126953,0.3188822269439697,1,2,1,4,0
8,2,8192,2024-12-05 21:08:19,2024-12-05 21:08:26,0.00013303756713867188,6.391768217086792,0.31942248344421387,1,2,0,4,0
8,2,8192,2024-12-05 21:08:19,2024-12-05 21:08:26,0.00012969970703125,6.377522230148315,0.33368754386901855,1,2,0,4,1
8,2,8192,2024-12-05 21:08:19,2024-12-05 21:08:26,0.0001201629638671875,6.058358192443848,0.6530125141143799,1,2,1,4,2
8,2,8192,2024-12-05 21:08:19,2024-12-05 21:08:26,0.0003077983856201172,5.734968185424805,0.9735574722290039,1,2,1,4,3
8,2,8192,2024-12-05 21:08:26,2024-12-05 21:08:32,0.0001232624053955078,6.3650803565979,0.33983922004699707,1,2,0,4,1
8,2,8192,2024-12-05 21:08:26,2024-12-05 21:08:32,0.0001506805419921875,6.045104265213013,0.6595945358276367,1,2,1,4,2
8,2,8192,2024-12-05 21:08:26,2024-12-05 21:08:32,0.00012564659118652344,6.366067886352539,0.3389606475830078,1,2,1,4,1
8,2,8192,2024-12-05 21:08:26,2024-12-05 21:08:32,0.0001766681671142578,6.379676342010498,0.3252599239349365,1,2,0,4,0
8,2,8192,2024-12-05 21:08:26,2024-12-05 21:08:32,0.00014090538024902344,6.380510091781616,0.32446908950805664,1,2,1,4,0
8,2,8192,2024-12-05 21:08:26,2024-12-05 21:08:32,0.00013327598571777344,6.045845031738281,0.6592137813568115,1,2,0,4,2
8,2,8192,2024-12-05 21:08:26,2024-12-05 21:08:32,0.0003814697265625,5.722705602645874,0.9796454906463623,1,2,1,4,3
8,2,8192,2024-12-05 21:08:26,2024-12-05 21:08:32,0.0001518726348876953,5.725515365600586,0.9794588088989258,1,2,0,4,3
8,2,8192,2024-12-05 21:08:32,2024-12-05 21:08:39,0.0001404285430908203,6.040297031402588,0.6668169498443604,1,2,1,4,2
8,2,8192,2024-12-05 21:08:32,2024-12-05 21:08:39,0.00013184547424316406,6.357746362686157,0.34935593605041504,1,2,1,4,1
8,2,8192,2024-12-05 21:08:32,2024-12-05 21:08:39,0.00018596649169921875,6.040286302566528,0.6666123867034912,1,2,0,4,2
8,2,8192,2024-12-05 21:08:32,2024-12-05 21:08:39,0.00012183189392089844,6.356861352920532,0.35060858726501465,1,2,0,4,1
8,2,8192,2024-12-05 21:08:32,2024-12-05 21:08:39,0.000308990478515625,5.7205283641815186,0.9882159233093262,1,2,0,4,3
8,2,8192,2024-12-05 21:08:32,2024-12-05 21:08:39,0.0004012584686279297,5.7189741134643555,0.9888472557067871,1,2,1,4,3
8,2,8192,2024-12-05 21:08:32,2024-12-05 21:08:39,0.00017070770263671875,6.372270345687866,0.33914661407470703,1,2,1,4,0
8,2,8192,2024-12-05 21:08:32,2024-12-05 21:08:39,0.0001697540283203125,6.371671676635742,0.33989834785461426,1,2,0,4,0
8,2,8192,2024-12-05 21:08:39,2024-12-05 21:08:47,0.0001461505889892578,7.744350433349609,0.33846473693847656,1,2,0,4,1
8,2,8192,2024-12-05 21:08:39,2024-12-05 21:08:47,0.0001277923583984375,7.426581144332886,0.6562535762786865,1,2,1,4,2
8,2,8192,2024-12-05 21:08:39,2024-12-05 21:08:47,0.00013709068298339844,7.427208662033081,0.6556985378265381,1,2,0,4,2
8,2,8192,2024-12-05 21:08:39,2024-12-05 21:08:47,0.00013065338134765625,7.744786500930786,0.33832812309265137,1,2,1,4,1
8,2,8192,2024-12-05 21:08:39,2024-12-05 21:08:47,0.0001461505889892578,7.7488625049591064,0.32382965087890625,1,2,1,4,0
8,2,8192,2024-12-05 21:08:39,2024-12-05 21:08:47,0.00016045570373535156,7.748440742492676,0.32417964935302734,1,2,0,4,0
8,2,8192,2024-12-05 21:08:39,2024-12-05 21:08:47,0.0002396106719970703,7.1004486083984375,0.9738743305206299,1,2,0,4,3
8,2,8192,2024-12-05 21:08:39,2024-12-05 21:08:47,0.0003781318664550781,7.0981221199035645,0.9745469093322754,1,2,1,4,3
8,2,8192,2024-12-05 21:08:47,2024-12-05 21:08:54,0.00012803077697753906,6.3470680713653564,0.34403514862060547,1,2,0,4,1
8,2,8192,2024-12-05 21:08:47,2024-12-05 21:08:54,0.00012803077697753906,6.029523134231567,0.6614346504211426,1,2,0,4,2
8,2,8192,2024-12-05 21:08:47,2024-12-05 21:08:54,0.00012445449829101562,6.347501516342163,0.34354543685913086,1,2,1,4,1
8,2,8192,2024-12-05 21:08:47,2024-12-05 21:08:54,0.00012421607971191406,6.029930591583252,0.6611194610595703,1,2,1,4,2
